insert,5700,8176524,8170836,113668930
heap,5700,125034,66219,2291918
mquick,5700,86061,46855,1792755
quick,5700,77423,43387,1675706
select,5700,16242150,5700,58290229
insert,5700,8082727,8077036,111005472
heap,5700,125061,66267,2298714
mquick,5700,80342,48158,1794265
quick,5700,77443,42269,1610762
select,5700,16242150,5700,58367256
insert,5700,8111377,8105690,111010758
heap,5700,124898,66155,2324012
mquick,5700,77155,42465,1679859
quick,5700,84392,45295,1696472
select,5700,16242150,5700,58251716
insert,5700,8119831,8114137,111674924
heap,5700,125014,66166,2278702
mquick,5700,84395,45296,1772366
quick,5700,81391,47962,1710065
select,5700,16242150,5700,58742571
insert,5700,7984760,7979073,109258782
heap,5700,125050,66276,2270396
mquick,5700,81394,47963,1785204
quick,5700,79417,48900,1759906
select,5700,16242150,5700,58474111
insert,5700,8045656,8039966,110723797
heap,5700,124998,66217,2290785
mquick,5700,81169,49485,2133334
quick,5700,88488,52043,1819186
select,5700,16242150,5700,58262666
insert,5700,8075054,8069360,111821803
heap,5700,125051,66231,2274926
mquick,5700,88491,52044,1887529
quick,5700,79637,42133,1625487
select,5700,16242150,5700,58597958
insert,5700,8228079,8222386,113026287
heap,5700,124884,66135,2268508
mquick,5700,79640,42134,1684767
quick,5700,86543,53661,1838443
select,5700,16242150,5700,58546984
insert,5700,8228916,8223225,113073485
heap,5700,124990,66228,2271529
mquick,5700,81396,48504,1987965
quick,5700,80748,44115,1685900
select,5700,16242150,5700,58271728
insert,5700,8019911,8014223,111956222
heap,5700,125000,66258,2287764
mquick,5700,81971,44926,1741405
quick,5800,84333,42405,1666266
select,5800,16817100,5800,60598006
insert,5800,8558282,8552487,118278441
heap,5800,127564,67510,2331564
mquick,5800,84336,42406,1733098
quick,5800,84658,42389,1688920
select,5800,16817100,5800,60649357
insert,5800,8452907,8447119,116357685
heap,5800,127433,67518,2327410
mquick,5800,85610,50227,1857700
quick,5800,78279,47000,1694585
select,5800,16817100,5800,61110761
insert,5800,8293917,8288136,113839597
heap,5800,127467,67599,2328166
mquick,5800,81845,50273,1832779
quick,5800,85864,49015,2074053
select,5800,16817100,5800,60104884
insert,5800,8374765,8368974,115129414
heap,5800,127404,67527,2314195
mquick,5800,83682,49681,2172224
quick,5800,82530,44948,1746313
select,5800,16817100,5800,60010490
insert,5800,8396263,8390472,115822653
heap,5800,127550,67505,2338738
mquick,5800,78756,42743,1691563
quick,5800,84955,51688,1809369
select,5800,16817100,5800,60860047
insert,5800,8516628,8510835,117260482
heap,5800,127424,67416,2329676
mquick,5800,81803,43851,1742915
quick,5800,83380,42841,1664755
select,5800,16817100,5800,60313687
insert,5800,8335570,8329784,114121272
heap,5800,127447,67555,2316461
mquick,5800,78442,44865,1755375
quick,5800,81589,47235,1725168
select,5800,16817100,5800,60590832
insert,5800,8447030,8441239,116333520
heap,5800,127436,67530,2334962
mquick,5800,81592,47236,1797287
quick,5800,80695,49935,1767835
select,5800,16817100,5800,60711280
insert,5800,8408046,8402252,116069969
heap,5800,127583,67503,2327033
mquick,5800,84992,52379,2579634
quick,5800,80437,47719,1722148
select,5800,16817100,5800,60494925
insert,5800,8519558,8513771,118110040
heap,5800,127436,67478,2316083
mquick,5800,80440,47720,1777274
quick,5800,83289,52996,1801817
select,5800,16817100,5800,60787929
insert,5800,8429053,8423259,115860411
heap,5800,127525,67502,2325901
mquick,5800,80905,43472,1792755
quick,5800,79292,43290,1785959
select,5800,16817100,5800,60727516
insert,5800,8380476,8374688,115566276
heap,5800,127559,67563,2350065
mquick,5800,81753,44746,1734608
quick,5800,82659,48853,1735363
select,5800,16817100,5800,60827197
insert,5800,8446324,8440532,116546477
heap,5800,127408,67453,2327033
mquick,5800,78209,43692,1722147
quick,5800,90383,59064,1926419
select,5800,16817100,5800,60574973
insert,5800,8300031,8294236,115062582
heap,5800,127561,67561,2317971
mquick,5800,90613,48120,1884507
quick,5800,79885,47559,1715729
select,5800,16817100,5800,60367304
insert,5800,8344873,8339079,115594217
heap,5800,127478,67548,2315706
mquick,5800,78736,44141,1740272
quick,5800,84951,47352,1736873
select,5800,16817100,5800,60740353
insert,5800,8359716,8353918,115567785
heap,5800,127516,67543,2323634
mquick,5800,84954,47353,1805593
quick,5800,82817,51445,1785582
select,5800,16817100,5800,61017875
insert,5800,8397272,8391479,115397874
heap,5800,127423,67496,2331941
mquick,5800,88092,49709,2019682
quick,5800,83309,46041,1759151
select,5800,16817100,5800,60737711
insert,5800,8274731,8268940,113772387
heap,5800,127512,67603,2335717
mquick,5800,83149,49553,1838065
quick,5800,81499,42570,1648897
select,5800,16817100,5800,60309156
insert,5800,8514034,8508239,117308057
heap,5800,127397,67460,2336850
mquick,5800,82308,45421,1780295
quick,5800,79728,44246,1674950
select,5800,16817100,5800,61270855
insert,5800,8562605,8556814,117860836
heap,5800,127462,67535,2347422
mquick,5800,86915,50555,1870537
quick,5800,80016,44043,1670797
select,5800,16817100,5800,60805297
insert,5800,8452071,8446281,115581756
heap,5800,127438,67502,2322124
mquick,5800,88562,44511,1802572
quick,5800,83054,48993,1850526
select,5800,16817100,5800,60504743
insert,5800,8357848,8352058,116447173
heap,5800,127500,67577,2362148
mquick,5800,84735,45028,1744047
quick,5800,86832,52473,1904520
select,5800,16817100,5800,60833239
insert,5800,8458490,8452699,116592163
heap,5800,127563,67546,2324012
mquick,5800,84899,49532,1827115
quick,5800,82111,44872,1692697
select,5800,16817100,5800,60408838
insert,5800,8337011,8331218,114325544
heap,5800,127332,67493,2337228
mquick,5800,82114,44873,1749711
quick,5800,81518,44618,1781428
select,5800,16817100,5800,60354088
insert,5800,8401919,8396125,115297060
heap,5800,127490,67538,2449747
mquick,5800,81521,44619,1780673
quick,5800,85454,48913,1766703
select,5800,16817100,5800,60091669
insert,5800,8469215,8463430,116868175
heap,5800,127264,67343,2323635
mquick,5800,85457,48914,1853546
quick,5800,86079,50884,1785959
select,5800,16817100,5800,60677675
insert,5800,8462250,8456456,116791905
heap,5800,127549,67553,2317971
mquick,5800,86082,50885,1906785
quick,5800,83840,46615,1719504
select,5800,16817100,5800,60925368
insert,5800,8458261,8452478,116940671
heap,5800,127459,67495,2318349
mquick,5800,83843,46616,2648732
quick,5800,83103,43121,1670796
select,5800,16817100,5800,60829463
insert,5800,8410935,8405144,115650853
heap,5800,127427,67483,2322502
mquick,5800,85766,42542,1745935
quick,5800,82397,50192,1766324
select,5800,16817100,5800,59998407
insert,5800,8410876,8405089,115706358
heap,5800,127503,67522,2682715
mquick,5800,83969,50845,1855434
quick,5800,78442,48201,1730832
select,5800,16817100,5800,60671256
insert,5800,8395239,8389447,115796222
heap,5800,127628,67582,2336850
mquick,5800,81776,49422,1807104
quick,5800,77906,45105,1679858
select,5800,16817100,5800,60812849
insert,5800,8484976,8479180,116549874
heap,5800,127537,67557,2322880
mquick,5800,81730,48548,1818054
quick,5800,82980,49130,2135599
select,5800,16817100,5800,60026726
insert,5800,8384519,8378730,115501709
heap,5800,127440,67493,2327411
mquick,5800,82983,49131,1817675
quick,5800,83965,42866,1680237
select,5800,16817100,5800,61122466
insert,5800,8414537,8408742,116606134
heap,5800,127455,67461,2333075
mquick,5800,83968,42867,1731965
quick,5800,83424,46187,1727433
select,5800,16817100,5800,60775091
insert,5800,8246996,8241205,114327432
heap,5800,127430,67578,2335717
mquick,5800,83427,46188,1776142
quick,5800,87917,53126,1833534
select,5800,16817100,5800,60355599
insert,5800,8389185,8383394,115099208
heap,5800,127434,67491,2401793
mquick,5800,87920,53127,1887906
quick,5800,84112,43508,1694207
select,5800,16817100,5800,64960201
insert,5800,8394498,8388707,114945910
heap,5800,127465,67554,2328920
mquick,5800,82123,42079,1824473
quick,5800,95252,55634,1944165
select,5800,16817100,5800,60436023
insert,5800,8349926,8344137,116648801
heap,5800,127498,67592,2335339
mquick,5800,95255,55635,1989476
quick,5800,83221,49433,2001180
select,5800,16817100,5800,60419787
insert,5800,8486487,8480697,119053993
heap,5800,127450,67524,2346667
mquick,5800,82958,48943,1842218
quick,5800,96035,57863,1950207
select,5800,16817100,5800,60513427
insert,5800,8404486,8398698,115221544
heap,5800,127559,67575,2325145
mquick,5800,96038,57864,2039316
quick,5800,89105,46588,1746690
select,5800,16817100,5800,59990855
insert,5800,8479253,8473463,115721461
heap,5800,127393,67526,2319104
mquick,5800,82520,46846,1803328
quick,5800,78589,46526,1705534
select,5800,16817100,5800,60646335
insert,5800,8460698,8454904,118149686
heap,5800,127424,67473,2314950
mquick,5800,78592,46527,1789357
quick,5800,91064,47434,1831646
select,5800,16817100,5800,60742241
insert,5800,8276489,8270703,113726322
heap,5800,127615,67634,2319104
mquick,5800,91067,47435,1846372
quick,5800,82645,45193,1694962
select,5800,16817100,5800,60045981
insert,5800,8391012,8385222,115318960
heap,5800,127452,67465,2321747
mquick,5800,79153,48504,2094821
quick,5800,80378,45875,1696849
select,5800,16817100,5800,60024837
insert,5800,8379058,8373267,115528895
heap,5800,127424,67474,2336850
mquick,5800,80381,45876,1744803
quick,5800,82886,43439,1677593
select,5800,16817100,5800,79739106
insert,5800,8346058,8340268,115047857
heap,5800,127575,67621,2327033
mquick,5800,89959,57502,1976260
quick,5800,80963,45632,1692697
select,5800,16817100,5800,60545145
insert,5800,8443023,8437229,116128117
heap,5800,127510,67562,2350065
mquick,5800,81877,49034,2642313
quick,5800,78707,44155,1667776
select,5800,16817100,5800,60767917
insert,5800,8306313,8300524,113815432
heap,5800,127563,67563,2351198
mquick,5800,78710,44156,1721015
quick,5800,80741,43583,1667399
select,5800,16817100,5800,60419410
insert,5800,8447989,8442194,116825509
heap,5800,127383,67495,2326655
mquick,5800,79553,47833,1781051
quick,5800,84947,40534,1650785
select,5800,16817100,5800,60631987
insert,5800,8421479,8415686,115786783
heap,5800,127587,67643,3118065
mquick,5800,78916,46664,1786714
quick,5800,78667,43572,1873557
select,5800,16817100,5800,60453770
insert,5800,8319534,8313744,116913485
heap,5800,127632,67603,2337605
mquick,5800,79625,45840,1750088
quick,5800,84197,52165,1798797
select,5800,16817100,5800,60392601
insert,5800,8367242,8361451,114476954
heap,5800,127408,67458,2339116
mquick,5800,84509,48261,1812389
quick,5800,84938,46397,1722903
select,5800,16817100,5800,60029369
insert,5800,8480752,8474963,117067916
heap,5800,127442,67470,2373853
mquick,5800,84941,46398,1798419
quick,5800,82119,53139,1801440
select,5800,16817100,5800,64724213
insert,5800,8486757,8480966,116591031
heap,5800,127534,67585,2448237
mquick,5800,82122,53140,1880354
quick,5800,82068,48266,1732342
select,5800,16817100,5800,60094690
insert,5800,8438480,8432689,115898547
heap,5800,127514,67514,2328166
mquick,5800,82071,48267,1801440
quick,5800,78804,49413,1862230
select,5800,16817100,5800,60283481
insert,5800,8377327,8371539,116808140
heap,5800,127527,67576,2342136
mquick,5800,78199,47744,1764059
quick,5800,91524,53470,1861097
select,5800,16817100,5800,60492661
insert,5800,8491515,8485721,125273888
heap,5800,127538,67480,2325145
mquick,5800,84048,42819,1736874
quick,5800,85432,52775,1922266
select,5800,16817100,5800,60228354
insert,5800,8493134,8487347,116852695
heap,5800,127518,67530,2318726
mquick,5800,80815,49620,1812012
quick,5800,82186,44103,1671552
select,5800,16817100,5800,60937829
insert,5800,8296495,8290706,114954216
heap,5800,127481,67553,2316838
mquick,5800,82549,46672,1784449
quick,5800,83410,50105,2093310
select,5800,16817100,5800,60830973
insert,5800,8463708,8457917,116837591
heap,5800,127395,67440,2330809
mquick,5800,83413,50106,1880354
quick,5800,84972,42815,1675705
select,5800,16817100,5800,60618773
insert,5800,8373572,8367777,115185296
heap,5800,127477,67462,2336095
mquick,5800,88853,50581,1891304
quick,5800,88253,43824,1768213
select,5800,16817100,5800,61755292
insert,5800,8441048,8435255,116176446
heap,5800,127595,67600,2320614
mquick,5800,85272,50593,1862608
quick,5800,88195,52567,1990608
select,5800,16817100,5800,60426961
insert,5800,8499088,8493298,116949733
heap,5800,127500,67499,2336850
mquick,5800,83408,45430,1781428
quick,5800,82861,52028,1847505
select,5800,16817100,5800,59954607
insert,5800,8463980,8458188,115709379
heap,5800,127505,67559,2339870
mquick,5800,82864,52029,1890549
quick,5800,81929,45557,1795398
select,5800,16817100,5800,60491150
insert,5800,8508475,8502680,116421497
heap,5800,127338,67475,2333074
mquick,5800,81932,45558,1767458
quick,5800,89908,47729,1788224
select,5800,16817100,5800,60698442
insert,5800,8326267,8320475,116733379
heap,5800,127669,67630,3189429
mquick,5800,84837,43264,1742537
quick,5800,85242,48187,1767080
select,5800,16817100,5800,60953310
insert,5800,8485480,8479690,118084742
heap,5800,127408,67431,2324012
mquick,5800,85245,48188,1836178
quick,5800,88354,45270,1760661
select,5800,16817100,5800,60429604
insert,5800,8422734,8416941,116777934
heap,5800,127512,67570,2323257
mquick,5800,88357,45271,1835045
quick,5800,79947,42835,1647387
select,5800,16817100,5800,60674654
insert,5800,8350779,8344991,115233626
heap,5800,127678,67668,2324768
mquick,5800,82139,48928,1828248
quick,5800,90278,46417,1759906
select,5800,16817100,5800,61093770
insert,5800,8481498,8475702,116835704
heap,5800,127506,67521,2325145
mquick,5800,90281,46418,1818053
quick,5800,82807,45439,1710443
select,5800,16817100,5800,60379008
insert,5800,8416273,8410481,115844553
heap,5800,127486,67556,2317593
mquick,5800,82810,45440,1881110
quick,5800,82948,50126,1757263
select,5800,16817100,5800,60506631
insert,5800,8474110,8468318,116061662
heap,5800,127481,67535,2320237
mquick,5800,82951,50127,1831268
quick,5800,80357,47829,1710820
select,5800,16817100,5800,60429981
insert,5800,8483217,8477427,117872919
heap,5800,127525,67502,2331186
mquick,5800,90110,47393,1842219
quick,5800,86639,47032,1743292
select,5800,16817100,5800,60064106
insert,5800,8277002,8271209,113719903
heap,5800,127513,67548,2331564
mquick,5800,84747,45479,1790112
quick,5800,81820,47509,1727811
select,5800,16817100,5800,60480955
insert,5800,8465409,8459620,117206489
heap,5800,127504,67535,2327411
mquick,5800,81823,47510,1799552
quick,5800,85587,48700,1754620
select,5800,16817100,5800,60628967
insert,5800,8440760,8434971,116112258
heap,5800,127555,67616,2336473
mquick,5800,85441,49825,1864118
quick,5800,83018,46192,1719505
select,5800,16817100,5800,60956708
insert,5800,8368535,8362746,115037284
heap,5800,127399,67545,2656661
mquick,5800,83021,46193,1805971
quick,5800,86124,48470,1778407
select,5800,16817100,5800,60332566
insert,5800,8449364,8443569,116227420
heap,5800,127456,67528,2319859
mquick,5800,85053,54839,1914336
quick,5800,86449,46182,2026856
select,5800,16817100,5800,60803409
insert,5800,8448445,8442655,117209509
heap,5800,127462,67478,2320236
mquick,5800,83717,43368,1754243
quick,5800,81107,45735,1701759
select,5800,16817100,5800,60329923
insert,5800,8312541,8306750,114750322
heap,5800,127525,67543,2319859
mquick,5800,85867,48221,1839953
quick,5800,85216,46713,2134089
select,5800,16817100,5800,60974077
insert,5800,8397781,8391994,116263290
heap,5800,127537,67545,2316083
mquick,5800,82066,44449,1776897
quick,5800,84882,47296,1783694
select,5800,16817100,5800,60854760
insert,5800,8492410,8486625,117322406
heap,5800,127582,67620,2343269
mquick,5800,84885,47297,1805970
quick,5800,85242,49930,1771611
select,5800,16817100,5800,60154726
insert,5800,8439166,8433369,116709591
heap,5800,127527,67534,2339115
mquick,5800,85764,45577,1783316
quick,5800,83177,48747,1751977
select,5800,16817100,5800,60426961
insert,5800,8311526,8305735,117642972
heap,5800,127468,67484,2385936
mquick,5800,82471,47900,1858077
quick,5800,80466,47759,2522997
select,5800,16817100,5800,60839658
insert,5800,8451033,8445242,116632565
heap,5800,127654,67567,2397263
mquick,5800,78690,45510,1764815
quick,5800,89275,53060,1827493
select,5800,16817100,5800,60529664
insert,5800,8381718,8375930,115396364
heap,5800,127571,67559,2345534
mquick,5800,79249,45936,1770100
quick,5800,83002,42909,1661357
select,5800,16817100,5800,60055421
insert,5800,8265829,8260047,113781449
heap,5800,127504,67552,2330431
mquick,5800,84429,43299,1755753
quick,5800,82825,48021,1742538
select,5800,16817100,5800,60080719
insert,5800,8476536,8470751,115993697
heap,5800,127486,67514,2326277
mquick,5800,82828,48022,1811634
quick,5800,82483,47332,1772366
select,5800,16817100,5800,60300849
insert,5800,8446309,8440521,116722807
heap,5800,127495,67494,2317215
mquick,5800,82842,49042,1830891
quick,5800,82519,45434,1704779
select,5800,16817100,5800,63598643
insert,5800,8452471,8446679,117422842
heap,5800,127536,67532,2348555
mquick,5800,89019,47724,1855056
quick,5800,86503,52703,1830514
select,5800,16817100,5800,60697309
insert,5800,8399411,8393620,115050500
heap,5800,127419,67509,2337983
mquick,5800,78585,44169,1733097
quick,5800,79597,50135,1995517
select,5800,16817100,5800,60351445
insert,5800,8436046,8430258,115477544
heap,5800,127383,67479,2337227
mquick,5800,79600,50136,1791623
quick,5800,78460,46511,2019682
select,5800,16817100,5800,60639162
insert,5800,8470339,8464546,116255739
heap,5800,127425,67483,2322502
mquick,5800,78463,46512,1775765
quick,5800,86565,52803,1815411
select,5800,16817100,5800,60351068
insert,5800,8382811,8377023,115141497
heap,5800,127420,67486,2339871
mquick,5800,81201,46665,1762172
quick,5800,81498,48318,1727811
select,5800,16817100,5800,60268755
insert,5800,8281632,8275844,113985721
heap,5800,127454,67537,2327788
mquick,5800,80555,46926,1810880
quick,5800,84437,45661,1730833
select,5800,16817100,5800,60496059
insert,5800,8396863,8391072,115573449
heap,5800,127612,67613,2331564
mquick,5800,87097,51071,1880732
quick,5800,84120,45013,1705912
select,5800,16817100,5800,60329168
insert,5800,8439153,8433358,117049037
heap,5800,127538,67547,2722361
mquick,5800,84123,45014,1816920
quick,5800,81442,42866,1657204
select,5800,16817100,5800,60610088
insert,5800,8469095,8463303,116703550
heap,5800,127599,67592,2325900
mquick,5800,76725,43595,1726678
quick,5800,86653,49320,2232638
select,5800,16817100,5800,60002560
insert,5800,8556308,8550513,117859326
heap,5800,127447,67488,2325145
mquick,5800,79400,47609,1786336
quick,5800,86914,48827,1784071
select,5800,16817100,5800,60631610
insert,5800,8299929,8294137,115710512
heap,5800,127721,67686,2353841
mquick,5800,86917,48828,1822584
quick,5800,77667,46305,1749334
select,5800,16817100,5800,60342760
insert,5800,8434627,8428834,117148341
heap,5800,127382,67473,2363658
mquick,5800,86345,47040,1799174
quick,5800,83765,46451,1716106
select,5800,16817100,5800,60684471
insert,5800,8533859,8528070,117067538
heap,5800,127426,67453,2331186
mquick,5800,83768,46452,1759151
quick,5800,81601,45953,1749711
select,5800,16817100,5800,60003316
insert,5800,8447537,8441745,116280282
heap,5800,127390,67416,2389334
mquick,5800,80241,46191,1806726
quick,5800,81580,44653,2568684
select,5800,16817100,5800,60619150
insert,5800,8526694,8520904,118707373
heap,5800,127346,67445,2319103
mquick,5800,83678,45252,1772366
quick,5800,82223,47100,1712708
select,5800,16817100,5800,71425523
insert,5800,8443660,8437874,124445097
heap,5800,127533,67585,2331564
mquick,5800,82226,47101,1778407
quick,5800,85113,51327,1804083
select,5800,16817100,5800,61189297
insert,5800,8374086,8368299,114342157
heap,5800,127528,67506,2329299
mquick,5800,85116,51328,1884131
quick,5800,79690,42793,1650408
select,5800,16817100,5800,60556472
insert,5800,8540659,8534867,117507420
heap,5800,127534,67548,2323257
mquick,5800,83735,45162,1776142
quick,5800,77602,41870,1621334
select,5800,16817100,5800,60708259
insert,5800,8385822,8380031,115613095
heap,5800,127387,67534,2323257
mquick,5800,79492,47289,1787847
quick,5800,80964,46482,1733853
select,5800,16817100,5800,60380519
insert,5800,8395954,8390168,116384117
heap,5800,127480,67555,2455788
mquick,5800,80967,46483,1773876
quick,5800,85599,52976,1823340
select,5800,16817100,5800,60869486
insert,5800,8403062,8397271,115513414
heap,5800,127482,67536,2331941
mquick,5800,81897,47901,1819942
quick,5800,80356,49263,1727812
select,5800,16817100,5800,64078549
insert,5800,8549923,8544129,118324129
heap,5800,127495,67538,2317971
mquick,5800,89153,45978,1829381
quick,5800,82693,54652,1844484
select,5800,16817100,5800,60041073
insert,5800,8318370,8312581,114663101
heap,5800,127432,67494,2328166
mquick,5800,79140,49221,1838066
quick,5800,81432,44308,1693829
select,5800,16817100,5800,60744885
insert,5800,8394986,8389197,115200022
heap,5800,127381,67464,2347800
mquick,5800,89035,47919,1813145
quick,5800,82661,44122,1682502
select,5800,16817100,5800,60345781
insert,5800,8516341,8510552,119135551
heap,5800,127487,67545,2324768
mquick,5800,82664,44123,1768212
quick,5800,80446,45102,1689298
select,5800,16817100,5800,60656153
insert,5800,8435137,8429348,116635208
heap,5800,127494,67493,2335339
mquick,5800,84661,46345,1807103
quick,5800,80958,46008,1711576
select,5800,16817100,5800,60340495
insert,5800,8398172,8392383,114966677
heap,5800,127540,67518,2316083
mquick,5800,80961,46009,1766324
quick,5800,82965,44646,2019304
select,5800,16817100,5800,60401286
insert,5800,8492387,8486597,117041107
heap,5800,127498,67488,2331942
mquick,5800,82968,44647,2079340
quick,5800,92260,57433,1918112
select,5800,16817100,5800,61027315
insert,5800,8429613,8423823,117010524
heap,5800,127363,67452,2323257
mquick,5800,80388,44717,1754242
quick,5800,84100,49581,2069522
select,5800,16817100,5800,60324637
insert,5800,8375698,8369907,115049367
heap,5800,127692,67594,2338360
mquick,5800,82688,43194,1726678
quick,5800,85847,51696,1803328
select,5800,16817100,5800,60337097
insert,5800,8524172,8518383,117181945
heap,5800,127446,67516,2335717
mquick,5800,89139,51773,1868271
quick,5800,86112,53965,1842974
select,5800,16817100,5800,61358076
insert,5800,8366223,8360428,114467892
heap,5800,127518,67567,2341759
mquick,5800,86115,53966,1890549
quick,5800,83226,44536,1703269
select,5800,16817100,5800,60369569
insert,5800,8387500,8381711,115724860
heap,5800,127465,67502,2333830
mquick,5800,83229,44537,1744425
quick,5800,84311,46354,2402171
select,5800,16817100,5800,60565911
insert,5800,8503344,8497553,116425272
heap,5800,127344,67442,2334207
mquick,5800,81084,48350,1819564
quick,5800,84609,45065,1708177
select,5800,16817100,5800,60900448
insert,5800,8569224,8563433,118565026
heap,5800,127487,67528,2764272
mquick,5800,84612,45066,1786715
quick,5800,82675,48135,1747446
select,5800,16817100,5800,60614619
insert,5800,8428400,8422611,115922712
heap,5800,127489,67518,2318726
mquick,5800,86582,49474,1816920
quick,5800,77584,43893,2103504
select,5800,16817100,5800,60277817
insert,5800,8353794,8348003,133260485
heap,5800,127662,67688,2347422
mquick,5800,86653,48468,1841841
quick,5800,90010,54930,1871293
select,5800,16817100,5800,60681073
insert,5800,8420675,8414884,116044294
heap,5800,127476,67501,2337982
mquick,5800,92371,51167,1936614
quick,5800,83504,47260,1716107
select,5800,16817100,5800,60735067
insert,5800,8394420,8388630,115322358
heap,5800,127343,67465,2318726
mquick,5800,88979,51853,2374231
quick,5800,78406,44266,1672308
select,5800,16817100,5800,60644070
insert,5800,8389043,8383252,115971420
heap,5800,127431,67473,2325523
mquick,5800,78409,44267,1728944
quick,5800,84705,50314,1767836
select,5800,16817100,5800,59984814
insert,5800,8346474,8340681,114213025
heap,5800,127473,67566,2325145
mquick,5800,84708,50315,1830136
quick,5800,86924,43807,1707422
select,5800,16817100,5800,60287634
insert,5800,8404568,8398775,115599125
heap,5800,127551,67534,2316838
mquick,5800,80595,47368,1793888
quick,5800,84846,45281,1739139
select,5800,16817100,5800,59932708
insert,5800,8233928,8228139,113927195
heap,5800,127625,67654,2330809
mquick,5800,84849,45282,1794266
quick,5800,85021,47602,1746313
select,5800,16817100,5800,60707882
insert,5800,8379601,8373808,114347066
heap,5800,127508,67525,2319481
mquick,5800,85024,47603,3036885
quick,5800,86336,54392,1842219
select,5800,16817100,5800,60138112
insert,5800,8422955,8417163,115666334
heap,5800,127600,67632,2327788
mquick,5800,92062,58356,2012130
quick,5800,82223,49184,1733853
select,5800,16817100,5800,60398643
insert,5800,8398928,8393140,119244672
heap,5800,127527,67581,2325145
mquick,5800,82751,48352,1804838
quick,5800,86404,48775,1996649
select,5800,16817100,5800,60558360
insert,5800,8343504,8337710,114670276
heap,5800,127530,67595,2324767
mquick,5800,86410,44367,1783694
quick,5800,81402,46265,1813145
select,5800,16817100,5800,60203811
insert,5800,8436817,8431030,116912353
heap,5800,127498,67559,2319859
mquick,5800,88250,52780,2056685
quick,5800,83116,46492,1987966
select,5800,16817100,5800,61008437
insert,5800,8444770,8438977,116388647
heap,5800,127442,67508,2326656
mquick,5800,83119,46493,1785582
quick,5800,83289,50631,1776897
select,5800,16817100,5800,60374855
insert,5800,8519178,8513384,118606182
heap,5800,127421,67455,2342136
mquick,5800,83292,50632,1837310
quick,5800,79468,44511,1670797
select,5800,16817100,5800,60063728
insert,5800,8445386,8439596,126187257
heap,5800,127535,67535,2314195
mquick,5800,79471,44512,1748579
quick,5800,86292,47279,1865628
select,5800,16817100,5800,60755457
insert,5800,8404102,8398309,115858901
heap,5800,127437,67530,2320991
mquick,5800,81069,44137,1747446
quick,5800,78389,43427,2540744
select,5800,16817100,5800,60898938
insert,5800,8304030,8298236,114896446
heap,5800,127510,67569,2328921
mquick,5800,83475,45973,1780673
quick,5800,81512,47130,1717994
select,5800,16817100,5800,60374855
insert,5800,8379446,8373652,115349921
heap,5800,127428,67495,2373098
mquick,5800,81515,47131,1788979
quick,5800,88611,46132,1911316
select,5800,16817100,5800,60016908
insert,5800,8423974,8418182,115614228
heap,5800,127435,67499,2321369
mquick,5800,83555,43661,1771611
quick,5800,78982,45637,1727434
select,5800,16817100,5800,60479445
insert,5800,8528453,8522662,117115868
heap,5800,127336,67373,2313063
mquick,5800,78346,42501,1717239
quick,5800,86755,50790,2012885
select,5800,16817100,5800,60377875
insert,5800,8419480,8413693,116931987
heap,5800,127535,67598,2330432
mquick,5800,80722,47349,1838820
quick,5800,86422,52734,1823340
select,5800,16817100,5800,60356354
insert,5800,8365001,8359212,115082594
heap,5800,127517,67579,2336850
mquick,5800,86425,52735,1876956
quick,5800,84819,48417,1750844
select,5800,16817100,5800,63267883
insert,5800,8356243,8350450,115572695
heap,5800,127486,67595,2344024
mquick,5800,83367,43178,1712709
quick,5800,92087,53455,1853546
select,5800,16817100,5800,61181368
insert,5800,8471469,8465679,117611632
heap,5800,127536,67552,2345534
mquick,5800,92090,53456,1913204
quick,5800,83424,44442,2031764
select,5800,16817100,5800,60062218
insert,5800,8445732,8439940,115175101
heap,5800,127499,67527,2325900
mquick,5800,86697,52431,2083116
quick,5800,86986,55000,2159010
select,5800,16817100,5800,60332943
insert,5800,8356503,8350713,114376894
heap,5800,127512,67548,2330809
mquick,5800,80279,48714,1793888
quick,5800,89723,51100,1822962
select,5800,16817100,5800,61729994
insert,5800,8457025,8451233,119323585
heap,5800,127589,67572,2349310
mquick,5800,89726,51101,1880354
quick,5800,87128,49976,2132579
select,5800,16817100,5800,60682584
insert,5800,8380841,8375052,114898335
heap,5800,127299,67399,2330431
mquick,5800,88845,55518,1945675
quick,5800,84918,48095,1817298
select,5800,16817100,5800,60457168
insert,5800,8426716,8420922,116562713
heap,5800,127418,67451,2316838
mquick,5800,92272,52738,1927552
quick,5800,85984,46646,1747446
select,5800,16817100,5800,60920459
insert,5800,8345438,8339647,114616281
heap,5800,127541,67572,2316838
mquick,5800,85987,46647,1817298
quick,5800,80063,46880,1713464
select,5800,16817100,5800,60119987
insert,5800,8312596,8306803,113875467
heap,5800,127512,67556,2372342
mquick,5800,83885,46327,1804461
quick,5800,80308,45709,1755375
select,5800,16817100,5800,60323126
insert,5800,8460573,8454780,116015975
heap,5800,127416,67437,2343647
mquick,5800,80311,45710,1775765
quick,5800,81614,46582,1723658
select,5800,16817100,5800,60663327
insert,5800,8351581,8345794,115416754
heap,5800,127467,67491,2317971
mquick,5800,80750,45607,1764060
quick,5800,81312,45744,1695717
select,5800,16817100,5800,60360507
insert,5800,8471056,8465269,116594051
heap,5800,127523,67504,2342136
mquick,5800,82933,49132,1836933
